Time,Bus 1003,Bus 1004,Bus 1005,Bus 1006,Bus 1007,Bus 1008,Bus 1009,Bus 1010,Bus 1011,Bus 1012,Bus 1013,Bus 1014,Bus 1015,Bus 1016,Bus 1017
2017-01-01 16:00:00.070,5.224611171169526,3.760948117215871,2.289290135513643,1.9867953017431212,2.764297927657577,6.606810145570489,4.304615041603751,5.6703587900577395,1.9984478479013499,1.7236794119150307,3.6229487137450556,1.742744607780084,0.3863871572052185,2.2287524559858225,2.6798357539056243
2017-01-01 17:00:00.075,6.235482854948756,2.856141493981193,2.34791895594504,2.441430182506726,3.1182386802870146,4.107037831470157,2.840319758491619,5.716804146778894,1.608219007255096,2.974336232772158,1.0104970550215964,1.526648146297638,0.47732925101809426,3.639003823842932,1.836958856551437
2017-01-01 18:00:00.080,5.932057852141031,2.7734401753820364,3.66414392465578,2.019176361927439,4.433402609892328,3.2082142107607097,3.616621983219476,3.2867314422858924,2.053897296764599,1.6145228097030238,0.7258634658877131,1.5033063943692062,0.3181273802107237,1.5718685411079665,4.236051894385497
2017-01-01 19:00:00.085,8.83109251629077,3.490530827498482,2.3809558043046497,1.6478501377889079,3.481530406351969,3.2532640192624105,3.884869377981251,2.9896001601214235,2.1243337542775005,4.049987993612196,0.6016268177109712,1.3584291651769158,0.6876439382917995,3.431156309142781,1.920789532534345
2017-01-01 20:00:00.090,7.453029595157058,3.078169513707651,2.9664735323562947,2.3454984736878868,3.1110140663549024,5.087601576896137,4.300969698448815,3.629058219213877,2.3884633514128546,3.0102028515846158,0.7393324408441789,0.5750329774950786,1.3094985681810951,2.2952882761327653,1.3157207914412408
2017-01-01 21:00:00.095,5.358901817546909,2.7065198074933816,2.214517524535441,2.945626139139219,2.1758122718190207,3.0743625194149486,5.18034209191204,3.657863762335589,2.028021743066728,1.1267701511676225,0.793831536919271,0.4346255365546778,1.5418631390617055,1.3192659977555845,1.0409236526000623
2017-01-01 22:00:00.100,7.257795038154974,3.2312492383683002,3.1632420548230136,2.7527638765514637,4.217994371162033,4.448314447920907,5.56538394561616,4.058520782727215,1.7190366355810562,0.9914916458696098,0.8642696650898233,0.9318247979215487,2.1227953959572594,0.8532279042696098,0.777488133322717
2017-01-01 23:00:00.105,7.3358678703639395,2.4003642970033527,1.849795668288649,2.3280578069210773,2.787264301615272,4.60109926998277,4.707955146750045,3.141285791154476,2.7709398487680854,1.2747438257515975,0.6525721521005251,0.40926568092785415,0.47951553521873624,1.5205718277673064,1.2073309415685975
2017-01-02 00:00:00.110,8.293007338849305,2.194374084441476,2.740242605609516,2.3169479723498507,3.1139575123702126,5.9165046819849945,3.8655365082394817,3.011425193307174,1.583570876385315,1.0480002871321736,0.8285561930639697,0.1734454277314254,0.493278324871068,0.6502487824969554,0.807961544572946
2017-01-02 01:00:00.115,7.085897736358756,4.2556653346942,2.8660359437320486,2.639327901814595,3.054948027211429,8.754466801571843,2.7816217527944356,2.353425294705157,1.6650039165537331,0.902075547485617,0.7205293751886482,0.19504127610335248,0.28751585490631115,0.8018983015153688,1.5412794861266643
